time,price_actual,price_day_ahead,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,oil_price,day_of_week,hour_of_day,date
2016-11-05 01:00:00+00:00,56.02,20.54,19.0,5441.0,23514.0,39.6083,5,1,2016-11-05
2016-11-05 02:00:00+00:00,52.54,18.13,16.0,5694.0,22522.0,39.6083,5,2,2016-11-05
2016-11-05 03:00:00+00:00,50.9,15.13,16.0,5872.0,22084.0,39.6083,5,3,2016-11-05
2016-11-05 04:00:00+00:00,48.8,14.29,16.0,5693.0,22041.0,39.6083,5,4,2016-11-05
2016-11-05 05:00:00+00:00,48.57,16.35,12.0,5648.0,22552.0,39.6083,5,5,2016-11-05
2016-11-05 06:00:00+00:00,49.18,20.81,29.0,5763.0,24516.0,39.6083,5,6,2016-11-05
2016-11-05 07:00:00+00:00,52.66,24.25,169.0,4884.0,27263.0,39.6083,5,7,2016-11-05
2016-11-05 08:00:00+00:00,57.85,34.01,717.0,4519.0,29902.0,39.6083,5,8,2016-11-05
2016-11-05 09:00:00+00:00,62.6,34.94,1448.0,4260.0,31176.0,39.6083,5,9,2016-11-05
2016-11-05 10:00:00+00:00,64.9,32.86,2107.0,4764.0,31904.0,39.6083,5,10,2016-11-05
2016-11-05 11:00:00+00:00,62.97,31.87,2668.0,4345.0,32021.0,39.6083,5,11,2016-11-05
2016-11-05 12:00:00+00:00,60.78,32.12,3031.0,4215.0,32258.0,39.6083,5,12,2016-11-05
2016-11-05 13:00:00+00:00,56.73,32.09,3060.0,3926.0,32037.0,39.6083,5,13,2016-11-05
2016-11-05 14:00:00+00:00,53.76,32.36,2902.0,3832.0,30859.0,39.6083,5,14,2016-11-05
2016-11-05 15:00:00+00:00,52.45,29.91,2653.0,3526.0,30075.0,39.6083,5,15,2016-11-05
2016-11-05 16:00:00+00:00,52.82,29.19,2198.0,3291.0,29700.0,39.6083,5,16,2016-11-05
2016-11-05 17:00:00+00:00,59.07,31.62,1818.0,3533.0,29566.0,39.6083,5,17,2016-11-05
2016-11-05 18:00:00+00:00,66.15,30.01,1297.0,3352.0,29324.0,39.6083,5,18,2016-11-05
2016-11-05 19:00:00+00:00,68.48,31.32,754.0,3475.0,29392.0,39.6083,5,19,2016-11-05
2016-11-05 20:00:00+00:00,64.78,34.69,223.0,3305.0,30184.0,39.6083,5,20,2016-11-05
2016-11-05 21:00:00+00:00,59.46,39.48,77.0,2913.0,31371.0,39.6083,5,21,2016-11-05
2016-11-05 22:00:00+00:00,55.97,35.0,36.0,3086.0,29708.0,39.6083,5,22,2016-11-05
2016-11-05 23:00:00+00:00,54.58,30.01,41.0,3592.0,27093.0,39.6083,5,23,2016-11-05
2016-11-06 00:00:00+00:00,51.67,36.34,536.0,5086.0,26776.0,40.1476,6,0,2016-11-06
2016-11-06 01:00:00+00:00,49.23,32.51,535.0,4826.0,25173.0,40.1476,6,1,2016-11-06
2016-11-06 02:00:00+00:00,47.03,33.69,463.0,4633.0,23956.0,40.1476,6,2,2016-11-06
2016-11-06 03:00:00+00:00,44.26,39.0,371.0,4346.0,23290.0,40.1476,6,3,2016-11-06
2016-11-06 04:00:00+00:00,39.1,36.34,349.0,4060.0,22896.0,40.1476,6,4,2016-11-06
2016-11-06 05:00:00+00:00,40.77,35.61,301.0,3777.0,22612.0,40.1476,6,5,2016-11-06
2016-11-06 06:00:00+00:00,39.73,35.4,195.0,3491.0,22305.0,40.1476,6,6,2016-11-06
2016-11-06 07:00:00+00:00,43.59,33.69,542.0,3034.0,22533.0,40.1476,6,7,2016-11-06
2016-11-06 08:00:00+00:00,43.4,39.07,1152.0,2308.0,24174.0,40.1476,6,8,2016-11-06
2016-11-06 09:00:00+00:00,50.86,45.02,2614.0,1938.0,26586.0,40.1476,6,9,2016-11-06
2016-11-06 10:00:00+00:00,51.55,46.5,3788.0,1610.0,28384.0,40.1476,6,10,2016-11-06
2016-11-06 11:00:00+00:00,50.56,46.0,4405.0,1323.0,28899.0,40.1476,6,11,2016-11-06
2016-11-06 12:00:00+00:00,51.13,46.0,4831.0,1137.0,29102.0,40.1476,6,12,2016-11-06
2016-11-06 13:00:00+00:00,51.8,46.03,4953.0,1136.0,29434.0,40.1476,6,13,2016-11-06
2016-11-06 14:00:00+00:00,47.69,43.02,5092.0,1418.0,28800.0,40.1476,6,14,2016-11-06
2016-11-06 15:00:00+00:00,48.36,39.69,5061.0,1954.0,27732.0,40.1476,6,15,2016-11-06
2016-11-06 16:00:00+00:00,54.41,35.8,4868.0,2503.0,27018.0,40.1476,6,16,2016-11-06
2016-11-06 17:00:00+00:00,58.35,33.59,4466.0,3105.0,26929.0,40.1476,6,17,2016-11-06
2016-11-06 18:00:00+00:00,72.44,33.39,3917.0,3722.0,26712.0,40.1476,6,18,2016-11-06
2016-11-06 19:00:00+00:00,76.06,34.3,3296.0,4298.0,26765.0,40.1476,6,19,2016-11-06
2016-11-06 20:00:00+00:00,74.13,41.02,2372.0,4834.0,26960.0,40.1476,6,20,2016-11-06
2016-11-06 21:00:00+00:00,72.97,40.01,1303.0,4892.0,27714.0,40.1476,6,21,2016-11-06
2016-11-06 22:00:00+00:00,68.39,40.64,824.0,4995.0,27871.0,40.1476,6,22,2016-11-06
2016-11-06 23:00:00+00:00,63.62,36.34,688.0,5167.0,26337.0,40.1476,6,23,2016-11-06
2016-11-07 00:00:00+00:00,55.38,42.0,529.0,5032.0,27670.0,40.5939,0,0,2016-11-07
2016-11-07 01:00:00+00:00,51.22,35.33,518.0,4944.0,25808.0,40.5939,0,1,2016-11-07
2016-11-07 02:00:00+00:00,49.58,33.52,523.0,4535.0,24530.0,40.5939,0,2,2016-11-07
2016-11-07 03:00:00+00:00,48.88,32.69,525.0,4218.0,24000.0,40.5939,0,3,2016-11-07
2016-11-07 04:00:00+00:00,48.81,33.2,476.0,3688.0,23863.0,40.5939,0,4,2016-11-07
2016-11-07 05:00:00+00:00,49.43,34.4,340.0,3314.0,24299.0,40.5939,0,5,2016-11-07
2016-11-07 06:00:00+00:00,66.19,36.56,244.0,2779.0,26304.0,40.5939,0,6,2016-11-07
2016-11-07 07:00:00+00:00,68.51,45.0,349.0,2426.0,28752.0,40.5939,0,7,2016-11-07
2016-11-07 08:00:00+00:00,73.24,49.01,1019.0,1999.0,31160.0,40.5939,0,8,2016-11-07
2016-11-07 09:00:00+00:00,70.92,50.73,2607.0,1624.0,33501.0,40.5939,0,9,2016-11-07
2016-11-07 10:00:00+00:00,71.5,50.0,3978.0,1383.0,34874.0,40.5939,0,10,2016-11-07
2016-11-07 11:00:00+00:00,68.08,46.01,4565.0,1356.0,35653.0,40.5939,0,11,2016-11-07
2016-11-07 12:00:00+00:00,67.4,48.03,4861.0,1619.0,36694.0,40.5939,0,12,2016-11-07
2016-11-07 13:00:00+00:00,66.8,50.0,5063.0,1941.0,37218.0,40.5939,0,13,2016-11-07
2016-11-07 14:00:00+00:00,65.21,47.1,5048.0,2624.0,36560.0,40.5939,0,14,2016-11-07
2016-11-07 15:00:00+00:00,64.85,44.01,4922.0,3437.0,36388.0,40.5939,0,15,2016-11-07
2016-11-07 16:00:00+00:00,64.76,42.69,4673.0,4182.0,36548.0,40.5939,0,16,2016-11-07
2016-11-07 17:00:00+00:00,66.66,42.86,4393.0,4751.0,36566.0,40.5939,0,17,2016-11-07
2016-11-07 18:00:00+00:00,77.69,41.23,3862.0,5410.0,35898.0,40.5939,0,18,2016-11-07
2016-11-07 19:00:00+00:00,74.88,39.44,3050.0,6056.0,35094.0,40.5939,0,19,2016-11-07
2016-11-07 20:00:00+00:00,74.92,40.1,1905.0,6303.0,34436.0,40.5939,0,20,2016-11-07
2016-11-07 21:00:00+00:00,73.42,44.57,1068.0,6454.0,34235.0,40.5939,0,21,2016-11-07
2016-11-07 22:00:00+00:00,67.52,46.01,782.0,6217.0,33613.0,40.5939,0,22,2016-11-07
2016-11-07 23:00:00+00:00,65.1,42.0,651.0,5685.0,31081.0,40.5939,0,23,2016-11-07
2016-11-08 00:00:00+00:00,56.93,35.42,430.0,11020.0,26289.0,40.7334,1,0,2016-11-08
2016-11-08 01:00:00+00:00,53.54,30.69,403.0,10592.0,24662.0,40.7334,1,1,2016-11-08
2016-11-08 02:00:00+00:00,50.68,27.4,380.0,10354.0,23526.0,40.7334,1,2,2016-11-08
2016-11-08 03:00:00+00:00,48.42,26.9,304.0,10340.0,22894.0,40.7334,1,3,2016-11-08
2016-11-08 04:00:00+00:00,48.15,26.9,264.0,10328.0,22657.0,40.7334,1,4,2016-11-08
2016-11-08 05:00:00+00:00,50.43,27.2,151.0,10064.0,22827.0,40.7334,1,5,2016-11-08
2016-11-08 06:00:00+00:00,62.17,30.99,89.0,9724.0,24132.0,40.7334,1,6,2016-11-08
2016-11-08 07:00:00+00:00,64.19,32.19,132.0,9764.0,25399.0,40.7334,1,7,2016-11-08
2016-11-08 08:00:00+00:00,69.56,39.0,681.0,9162.0,27276.0,40.7334,1,8,2016-11-08
2016-11-08 09:00:00+00:00,68.76,42.69,2220.0,8772.0,29063.0,40.7334,1,9,2016-11-08
2016-11-08 10:00:00+00:00,67.55,42.89,3852.0,9035.0,30218.0,40.7334,1,10,2016-11-08
2016-11-08 11:00:00+00:00,65.68,42.89,4448.0,8490.0,30912.0,40.7334,1,11,2016-11-08
2016-11-08 12:00:00+00:00,64.21,43.69,4932.0,8272.0,31580.0,40.7334,1,12,2016-11-08
2016-11-08 13:00:00+00:00,64.37,45.1,5199.0,7908.0,31902.0,40.7334,1,13,2016-11-08
2016-11-08 14:00:00+00:00,60.79,45.38,5144.0,7475.0,31352.0,40.7334,1,14,2016-11-08
2016-11-08 15:00:00+00:00,56.55,43.69,5009.0,7285.0,30502.0,40.7334,1,15,2016-11-08
2016-11-08 16:00:00+00:00,56.7,44.03,4746.0,7182.0,30316.0,40.7334,1,16,2016-11-08
2016-11-08 17:00:00+00:00,64.44,44.01,4349.0,7139.0,30339.0,40.7334,1,17,2016-11-08
2016-11-08 18:00:00+00:00,68.65,43.09,3766.0,7349.0,30115.0,40.7334,1,18,2016-11-08
2016-11-08 19:00:00+00:00,70.02,42.2,2915.0,7599.0,29956.0,40.7334,1,19,2016-11-08
2016-11-08 20:00:00+00:00,70.28,43.69,1658.0,8003.0,29902.0,40.7334,1,20,2016-11-08
2016-11-08 21:00:00+00:00,67.26,46.94,851.0,8371.0,30709.0,40.7334,1,21,2016-11-08
2016-11-08 22:00:00+00:00,60.99,45.38,664.0,8651.0,29975.0,40.7334,1,22,2016-11-08
2016-11-08 23:00:00+00:00,52.4,42.0,614.0,8515.0,27869.0,40.7334,1,23,2016-11-08
2016-11-09 00:00:00+00:00,47.73,37.36,464.0,2308.0,26143.0,41.4552,2,0,2016-11-09
2016-11-09 01:00:00+00:00,47.21,37.69,432.0,2241.0,24810.0,41.4552,2,1,2016-11-09
2016-11-09 02:00:00+00:00,44.1,37.48,363.0,2116.0,23609.0,41.4552,2,2,2016-11-09
2016-11-09 03:00:00+00:00,41.56,37.69,312.0,2063.0,22832.0,41.4552,2,3,2016-11-09
2016-11-09 04:00:00+00:00,40.47,37.48,264.0,1788.0,22443.0,41.4552,2,4,2016-11-09
2016-11-09 05:00:00+00:00,45.96,37.48,155.0,1600.0,22237.0,41.4552,2,5,2016-11-09
2016-11-09 06:00:00+00:00,48.22,38.12,143.0,1438.0,22302.0,41.4552,2,6,2016-11-09
2016-11-09 07:00:00+00:00,52.59,38.2,162.0,1289.0,22194.0,41.4552,2,7,2016-11-09
2016-11-09 08:00:00+00:00,61.63,38.12,499.0,1132.0,22170.0,41.4552,2,8,2016-11-09
2016-11-09 09:00:00+00:00,62.98,43.0,1506.0,1055.0,23657.0,41.4552,2,9,2016-11-09
2016-11-09 10:00:00+00:00,63.03,43.1,2801.0,1054.0,25307.0,41.4552,2,10,2016-11-09
2016-11-09 11:00:00+00:00,61.42,43.07,4093.0,1257.0,26503.0,41.4552,2,11,2016-11-09
2016-11-09 12:00:00+00:00,62.8,41.43,4515.0,1505.0,27344.0,41.4552,2,12,2016-11-09
2016-11-09 13:00:00+00:00,63.05,43.0,4839.0,1649.0,28288.0,41.4552,2,13,2016-11-09
2016-11-09 14:00:00+00:00,60.01,41.43,4812.0,2018.0,28671.0,41.4552,2,14,2016-11-09
2016-11-09 15:00:00+00:00,59.94,38.0,4658.0,2231.0,28070.0,41.4552,2,15,2016-11-09
2016-11-09 16:00:00+00:00,62.18,37.36,4303.0,2620.0,27550.0,41.4552,2,16,2016-11-09
2016-11-09 17:00:00+00:00,64.58,37.0,3818.0,2908.0,27259.0,41.4552,2,17,2016-11-09
2016-11-09 18:00:00+00:00,70.11,37.4,3073.0,3155.0,27136.0,41.4552,2,18,2016-11-09
2016-11-09 19:00:00+00:00,73.46,40.0,2020.0,3327.0,27162.0,41.4552,2,19,2016-11-09
2016-11-09 20:00:00+00:00,74.75,46.69,952.0,3392.0,28689.0,41.4552,2,20,2016-11-09
2016-11-09 21:00:00+00:00,72.26,49.32,494.0,3519.0,30790.0,41.4552,2,21,2016-11-09
2016-11-09 22:00:00+00:00,66.26,47.87,529.0,3531.0,29841.0,41.4552,2,22,2016-11-09
2016-11-09 23:00:00+00:00,64.45,45.6,425.0,3474.0,27996.0,41.4552,2,23,2016-11-09
2016-11-10 00:00:00+00:00,61.43,58.69,116.0,2004.0,24723.0,40.7926,3,0,2016-11-10
2016-11-10 01:00:00+00:00,56.43,53.58,96.0,2074.0,23455.0,40.7926,3,1,2016-11-10
2016-11-10 02:00:00+00:00,52.82,50.0,45.0,2409.0,22736.0,40.7926,3,2,2016-11-10
2016-11-10 03:00:00+00:00,49.5,45.94,11.0,2655.0,22406.0,40.7926,3,3,2016-11-10
2016-11-10 04:00:00+00:00,49.73,46.12,17.0,2890.0,22326.0,40.7926,3,4,2016-11-10
2016-11-10 05:00:00+00:00,54.31,51.4,18.0,3247.0,22649.0,40.7926,3,5,2016-11-10
2016-11-10 06:00:00+00:00,63.93,59.07,15.0,3556.0,24772.0,40.7926,3,6,2016-11-10
2016-11-10 07:00:00+00:00,69.85,60.0,15.0,3519.0,28341.0,40.7926,3,7,2016-11-10
2016-11-10 08:00:00+00:00,73.46,61.03,171.0,3391.0,29967.0,40.7926,3,8,2016-11-10
2016-11-10 09:00:00+00:00,71.7,62.0,993.0,2887.0,30615.0,40.7926,3,9,2016-11-10
2016-11-10 10:00:00+00:00,70.64,61.3,2326.0,2280.0,30913.0,40.7926,3,10,2016-11-10
2016-11-10 11:00:00+00:00,69.14,60.0,3923.0,1943.0,31201.0,40.7926,3,11,2016-11-10
2016-11-10 12:00:00+00:00,69.27,60.0,4512.0,2118.0,31512.0,40.7926,3,12,2016-11-10
2016-11-10 13:00:00+00:00,68.77,59.69,4670.0,2525.0,31321.0,40.7926,3,13,2016-11-10
2016-11-10 14:00:00+00:00,65.68,57.05,4533.0,2917.0,30081.0,40.7926,3,14,2016-11-10
2016-11-10 15:00:00+00:00,65.47,56.01,4322.0,3025.0,29420.0,40.7926,3,15,2016-11-10
2016-11-10 16:00:00+00:00,65.29,55.46,3947.0,3202.0,29206.0,40.7926,3,16,2016-11-10
2016-11-10 17:00:00+00:00,70.74,56.65,3337.0,3409.0,29170.0,40.7926,3,17,2016-11-10
2016-11-10 18:00:00+00:00,76.6,57.56,2423.0,3488.0,28825.0,40.7926,3,18,2016-11-10
2016-11-10 19:00:00+00:00,78.14,59.0,1190.0,3656.0,29358.0,40.7926,3,19,2016-11-10
2016-11-10 20:00:00+00:00,78.3,62.69,571.0,3687.0,32142.0,40.7926,3,20,2016-11-10
2016-11-10 21:00:00+00:00,74.6,61.19,267.0,3870.0,31272.0,40.7926,3,21,2016-11-10
2016-11-10 22:00:00+00:00,66.88,56.02,143.0,4155.0,28217.0,40.7926,3,22,2016-11-10
2016-11-10 23:00:00+00:00,64.19,53.69,77.0,4711.0,25948.0,40.7926,3,23,2016-11-10
2016-11-11 00:00:00+00:00,63.93,59.58,12.0,4668.0,25891.0,39.707,4,0,2016-11-11
2016-11-11 01:00:00+00:00,59.62,54.41,13.0,4322.0,24304.0,39.707,4,1,2016-11-11
2016-11-11 02:00:00+00:00,53.62,48.69,12.0,4282.0,23290.0,39.707,4,2,2016-11-11
2016-11-11 03:00:00+00:00,52.21,47.94,11.0,4462.0,22918.0,39.707,4,3,2016-11-11
2016-11-11 04:00:00+00:00,51.77,47.34,10.0,4744.0,22857.0,39.707,4,4,2016-11-11
2016-11-11 05:00:00+00:00,52.82,48.44,10.0,4913.0,23443.0,39.707,4,5,2016-11-11
2016-11-11 06:00:00+00:00,60.78,55.24,11.0,4908.0,25867.0,39.707,4,6,2016-11-11
2016-11-11 07:00:00+00:00,65.62,61.07,19.0,5023.0,29801.0,39.707,4,7,2016-11-11
2016-11-11 08:00:00+00:00,73.86,68.05,358.0,4838.0,31924.0,39.707,4,8,2016-11-11
2016-11-11 09:00:00+00:00,73.3,67.69,1237.0,4435.0,32953.0,39.707,4,9,2016-11-11
2016-11-11 10:00:00+00:00,73.38,67.64,2380.0,3935.0,33316.0,39.707,4,10,2016-11-11
2016-11-11 11:00:00+00:00,72.69,66.8,3378.0,3767.0,33304.0,39.707,4,11,2016-11-11
2016-11-11 12:00:00+00:00,69.43,63.7,3713.0,3945.0,33129.0,39.707,4,12,2016-11-11
2016-11-11 13:00:00+00:00,66.59,60.91,3737.0,4480.0,32896.0,39.707,4,13,2016-11-11
2016-11-11 14:00:00+00:00,69.34,63.27,3388.0,4825.0,31702.0,39.707,4,14,2016-11-11
2016-11-11 15:00:00+00:00,68.8,63.01,2880.0,4994.0,31031.0,39.707,4,15,2016-11-11
2016-11-11 16:00:00+00:00,70.01,64.26,2005.0,5179.0,30803.0,39.707,4,16,2016-11-11
2016-11-11 17:00:00+00:00,73.45,66.57,998.0,5092.0,31271.0,39.707,4,17,2016-11-11
2016-11-11 18:00:00+00:00,77.78,68.56,336.0,5274.0,33278.0,39.707,4,18,2016-11-11
2016-11-11 19:00:00+00:00,78.65,69.51,55.0,5417.0,34188.0,39.707,4,19,2016-11-11
2016-11-11 20:00:00+00:00,77.92,68.96,23.0,5246.0,34072.0,39.707,4,20,2016-11-11
2016-11-11 21:00:00+00:00,72.54,65.69,25.0,4611.0,32826.0,39.707,4,21,2016-11-11
2016-11-11 22:00:00+00:00,69.22,63.45,27.0,4468.0,30296.0,39.707,4,22,2016-11-11
2016-11-11 23:00:00+00:00,64.21,58.72,20.0,4283.0,27890.0,39.707,4,23,2016-11-11
2016-11-12 00:00:00+00:00,66.31,65.0,6.0,2700.0,24555.0,39.707,5,0,2016-11-12
2016-11-12 01:00:00+00:00,63.99,62.39,3.0,2925.0,22690.0,39.707,5,1,2016-11-12
2016-11-12 02:00:00+00:00,62.13,58.23,3.0,2951.0,21405.0,39.707,5,2,2016-11-12
2016-11-12 03:00:00+00:00,56.63,54.69,1.0,3057.0,20727.0,39.707,5,3,2016-11-12
2016-11-12 04:00:00+00:00,54.26,51.5,10.0,2953.0,20423.0,39.707,5,4,2016-11-12
2016-11-12 05:00:00+00:00,53.68,51.49,8.0,3033.0,20500.0,39.707,5,5,2016-11-12
2016-11-12 06:00:00+00:00,54.32,48.55,10.0,3051.0,21119.0,39.707,5,6,2016-11-12
2016-11-12 07:00:00+00:00,55.97,51.68,17.0,2865.0,22056.0,39.707,5,7,2016-11-12
2016-11-12 08:00:00+00:00,61.05,53.35,90.0,2942.0,22684.0,39.707,5,8,2016-11-12
2016-11-12 09:00:00+00:00,63.29,58.58,614.0,3007.0,24641.0,39.707,5,9,2016-11-12
2016-11-12 10:00:00+00:00,63.32,62.48,1457.0,2721.0,26473.0,39.707,5,10,2016-11-12
2016-11-12 11:00:00+00:00,64.24,62.69,2108.0,2369.0,27224.0,39.707,5,11,2016-11-12
2016-11-12 12:00:00+00:00,67.65,62.51,2551.0,2123.0,27218.0,39.707,5,12,2016-11-12
2016-11-12 13:00:00+00:00,64.55,63.65,2797.0,2022.0,27622.0,39.707,5,13,2016-11-12
2016-11-12 14:00:00+00:00,65.66,62.55,2873.0,1968.0,27486.0,39.707,5,14,2016-11-12
2016-11-12 15:00:00+00:00,63.67,60.15,2508.0,1897.0,26209.0,39.707,5,15,2016-11-12
2016-11-12 16:00:00+00:00,65.05,60.0,1718.0,1838.0,25623.0,39.707,5,16,2016-11-12
2016-11-12 17:00:00+00:00,71.0,63.1,871.0,1800.0,26153.0,39.707,5,17,2016-11-12
2016-11-12 18:00:00+00:00,77.71,68.36,248.0,2024.0,28510.0,39.707,5,18,2016-11-12
2016-11-12 19:00:00+00:00,78.7,70.0,133.0,2254.0,29448.0,39.707,5,19,2016-11-12
2016-11-12 20:00:00+00:00,76.33,68.89,13.0,2496.0,30322.0,39.707,5,20,2016-11-12
2016-11-12 21:00:00+00:00,74.87,68.75,6.0,2718.0,30521.0,39.707,5,21,2016-11-12
2016-11-12 22:00:00+00:00,67.98,67.5,2.0,2803.0,29383.0,39.707,5,22,2016-11-12
2016-11-12 23:00:00+00:00,62.61,64.2,1.0,2931.0,26791.0,39.707,5,23,2016-11-12
2016-11-13 00:00:00+00:00,64.71,59.58,16.0,2207.0,24133.0,40.18,6,0,2016-11-13
2016-11-13 01:00:00+00:00,61.49,55.59,12.0,2433.0,22373.0,40.18,6,1,2016-11-13
2016-11-13 02:00:00+00:00,55.76,49.1,16.0,2606.0,21293.0,40.18,6,2,2016-11-13
2016-11-13 03:00:00+00:00,52.81,46.51,21.0,2998.0,20653.0,40.18,6,3,2016-11-13
2016-11-13 04:00:00+00:00,51.39,45.01,17.0,3487.0,20320.0,40.18,6,4,2016-11-13
2016-11-13 05:00:00+00:00,51.26,44.8,17.0,4004.0,20398.0,40.18,6,5,2016-11-13
2016-11-13 06:00:00+00:00,50.72,44.51,11.0,4425.0,20769.0,40.18,6,6,2016-11-13
2016-11-13 07:00:00+00:00,51.37,44.8,20.0,4570.0,21423.0,40.18,6,7,2016-11-13
2016-11-13 08:00:00+00:00,52.02,44.44,227.0,4774.0,21912.0,40.18,6,8,2016-11-13
2016-11-13 09:00:00+00:00,53.18,45.75,931.0,4964.0,23518.0,40.18,6,9,2016-11-13
2016-11-13 10:00:00+00:00,59.32,53.68,1823.0,5259.0,24874.0,40.18,6,10,2016-11-13
2016-11-13 11:00:00+00:00,61.42,56.1,2502.0,5749.0,25389.0,40.18,6,11,2016-11-13
2016-11-13 12:00:00+00:00,61.02,55.72,2991.0,6409.0,25504.0,40.18,6,12,2016-11-13
2016-11-13 13:00:00+00:00,58.14,52.9,3169.0,6824.0,25752.0,40.18,6,13,2016-11-13
2016-11-13 14:00:00+00:00,53.68,47.64,2941.0,6899.0,25547.0,40.18,6,14,2016-11-13
2016-11-13 15:00:00+00:00,51.75,45.65,2527.0,6878.0,24441.0,40.18,6,15,2016-11-13
2016-11-13 16:00:00+00:00,51.33,45.51,1907.0,7138.0,23809.0,40.18,6,16,2016-11-13
2016-11-13 17:00:00+00:00,62.97,57.57,1115.0,7514.0,23965.0,40.18,6,17,2016-11-13
2016-11-13 18:00:00+00:00,70.8,64.17,354.0,8064.0,26040.0,40.18,6,18,2016-11-13
2016-11-13 19:00:00+00:00,72.5,66.57,107.0,8509.0,27835.0,40.18,6,19,2016-11-13
2016-11-13 20:00:00+00:00,71.5,65.5,44.0,8800.0,28590.0,40.18,6,20,2016-11-13
2016-11-13 21:00:00+00:00,65.81,59.5,45.0,8975.0,28737.0,40.18,6,21,2016-11-13
2016-11-13 22:00:00+00:00,63.28,58.23,32.0,9189.0,27736.0,40.18,6,22,2016-11-13
2016-11-13 23:00:00+00:00,60.12,54.65,2.0,9241.0,25694.0,40.18,6,23,2016-11-13
2016-11-14 00:00:00+00:00,53.73,49.21,1.0,9513.0,23894.0,40.6467,0,0,2016-11-14
2016-11-14 01:00:00+00:00,52.09,47.32,1.0,9421.0,22320.0,40.6467,0,1,2016-11-14
2016-11-14 02:00:00+00:00,48.24,43.51,1.0,9355.0,21443.0,40.6467,0,2,2016-11-14
2016-11-14 03:00:00+00:00,43.7,38.86,1.0,9255.0,21137.0,40.6467,0,3,2016-11-14
2016-11-14 04:00:00+00:00,42.22,36.45,6.0,9506.0,21154.0,40.6467,0,4,2016-11-14
2016-11-14 05:00:00+00:00,48.8,43.92,6.0,9667.0,21950.0,40.6467,0,5,2016-11-14
2016-11-14 06:00:00+00:00,52.31,47.94,7.0,9760.0,24756.0,40.6467,0,6,2016-11-14
2016-11-14 07:00:00+00:00,61.24,57.17,17.0,9952.0,28708.0,40.6467,0,7,2016-11-14
2016-11-14 08:00:00+00:00,67.18,60.69,319.0,9845.0,31183.0,40.6467,0,8,2016-11-14
2016-11-14 09:00:00+00:00,65.89,60.0,1180.0,9919.0,32376.0,40.6467,0,9,2016-11-14
2016-11-14 10:00:00+00:00,64.94,59.56,2372.0,9791.0,32789.0,40.6467,0,10,2016-11-14
2016-11-14 11:00:00+00:00,63.63,58.23,3688.0,10050.0,32695.0,40.6467,0,11,2016-11-14
2016-11-14 12:00:00+00:00,63.16,57.57,3832.0,10065.0,32731.0,40.6467,0,12,2016-11-14
2016-11-14 13:00:00+00:00,64.32,58.23,3994.0,9833.0,32550.0,40.6467,0,13,2016-11-14
2016-11-14 14:00:00+00:00,63.75,57.57,3824.0,9475.0,31571.0,40.6467,0,14,2016-11-14
2016-11-14 15:00:00+00:00,63.09,57.16,3310.0,9400.0,31018.0,40.6467,0,15,2016-11-14
2016-11-14 16:00:00+00:00,63.62,57.23,2576.0,9468.0,30890.0,40.6467,0,16,2016-11-14
2016-11-14 17:00:00+00:00,66.16,59.69,1473.0,9424.0,31362.0,40.6467,0,17,2016-11-14
2016-11-14 18:00:00+00:00,72.57,65.2,501.0,9350.0,33443.0,40.6467,0,18,2016-11-14
2016-11-14 19:00:00+00:00,73.53,66.57,196.0,9381.0,34296.0,40.6467,0,19,2016-11-14
2016-11-14 20:00:00+00:00,72.83,65.94,114.0,9425.0,34120.0,40.6467,0,20,2016-11-14
2016-11-14 21:00:00+00:00,71.03,64.15,32.0,9774.0,33224.0,40.6467,0,21,2016-11-14
2016-11-14 22:00:00+00:00,64.15,58.36,20.0,10099.0,30591.0,40.6467,0,22,2016-11-14
2016-11-14 23:00:00+00:00,58.09,53.29,9.0,10185.0,27738.0,40.6467,0,23,2016-11-14
2016-11-15 00:00:00+00:00,54.62,49.44,12.0,10038.0,25808.0,42.6262,1,0,2016-11-15
2016-11-15 01:00:00+00:00,54.16,48.56,12.0,9854.0,24223.0,42.6262,1,1,2016-11-15
2016-11-15 02:00:00+00:00,52.45,47.0,10.0,9486.0,23307.0,42.6262,1,2,2016-11-15
2016-11-15 03:00:00+00:00,49.22,43.8,11.0,9034.0,22973.0,42.6262,1,3,2016-11-15
2016-11-15 04:00:00+00:00,48.51,43.71,2.0,8728.0,22903.0,42.6262,1,4,2016-11-15
2016-11-15 05:00:00+00:00,53.19,48.19,6.0,8795.0,23502.0,42.6262,1,5,2016-11-15
2016-11-15 06:00:00+00:00,61.86,57.57,6.0,8536.0,25970.0,42.6262,1,6,2016-11-15
2016-11-15 07:00:00+00:00,67.25,62.98,15.0,8039.0,30026.0,42.6262,1,7,2016-11-15
2016-11-15 08:00:00+00:00,71.54,65.48,333.0,7713.0,32362.0,42.6262,1,8,2016-11-15
2016-11-15 09:00:00+00:00,69.28,63.69,1284.0,7292.0,33419.0,42.6262,1,9,2016-11-15
2016-11-15 10:00:00+00:00,69.24,63.65,2570.0,6657.0,33671.0,42.6262,1,10,2016-11-15
2016-11-15 11:00:00+00:00,67.36,61.7,3851.0,6249.0,33680.0,42.6262,1,11,2016-11-15
2016-11-15 12:00:00+00:00,68.54,63.0,4148.0,5823.0,33673.0,42.6262,1,12,2016-11-15
